date,store_nbr,transactions
2013-04-28,24,1820
2013-04-28,25,788
2013-04-28,26,896
2013-04-28,27,1620
2013-04-28,28,1250
2013-04-28,30,607
2013-04-28,31,1404
2013-04-28,32,754
2013-04-28,33,1199
2013-04-28,34,2368
2013-04-28,35,585
2013-04-28,37,1340
2013-04-28,38,2366
2013-04-28,39,1651
2013-04-28,40,1036
2013-04-28,41,1125
2013-04-28,43,1178
2013-04-28,44,4799
2013-04-28,45,4289
2013-04-28,46,4791
2013-04-28,47,4888
2013-04-28,48,4410
2013-04-28,49,2596
2013-04-28,50,3492
2013-04-28,51,1861
2013-04-28,54,1123
2013-04-29,1,1653
2013-04-29,2,1659
2013-04-29,3,2769
2013-04-29,4,1259
2013-04-29,5,1566
2013-04-29,6,1570
2013-04-29,7,1653
2013-04-29,8,2514
2013-04-29,9,2015
2013-04-29,10,1074
2013-04-29,11,2149
2013-04-29,12,1244
2013-04-29,13,980
2013-04-29,14,1550
2013-04-29,15,1560
2013-04-29,16,963
2013-04-29,17,1300
2013-04-29,18,1355
2013-04-29,19,1287
2013-04-29,23,1080
2013-04-29,24,2359
2013-04-29,25,644
2013-04-29,26,762
2013-04-29,27,1112
2013-04-29,28,902
2013-04-29,30,643
2013-04-29,31,1187
2013-04-29,32,646
2013-04-29,33,1138
2013-04-29,34,2541
2013-04-29,35,490
2013-04-29,37,1398
2013-04-29,38,1500
2013-04-29,39,1330
2013-04-29,40,1207
2013-04-29,41,744
2013-04-29,43,1245
2013-04-29,44,3415
2013-04-29,45,3094
2013-04-29,46,2879
2013-04-29,47,3049
2013-04-29,48,2473
2013-04-29,49,1585
2013-04-29,50,2192
2013-04-29,51,1491
2013-04-29,54,783
2013-04-30,1,1897
2013-04-30,2,1797
2013-04-30,3,2849
2013-04-30,4,1286
2013-04-30,5,1464
2013-04-30,6,1646
2013-04-30,7,1856
2013-04-30,8,2683
2013-04-30,9,2111
2013-04-30,10,1126
2013-04-30,11,2218
2013-04-30,12,1226
2013-04-30,13,978
2013-04-30,14,1491
2013-04-30,15,1490
2013-04-30,16,974
2013-04-30,17,1249
2013-04-30,18,1436
2013-04-30,19,1135
2013-04-30,23,1119
2013-04-30,24,2296
2013-04-30,25,698
2013-04-30,26,731
2013-04-30,27,1075
2013-04-30,28,939
2013-04-30,30,735
2013-04-30,31,1251
2013-04-30,32,644
2013-04-30,33,1124
2013-04-30,34,2398
2013-04-30,35,555
2013-04-30,37,1371
2013-04-30,38,1421
2013-04-30,39,1363
2013-04-30,40,1137
2013-04-30,41,794
2013-04-30,43,1212
2013-04-30,44,3632
2013-04-30,45,3217
2013-04-30,46,2875
2013-04-30,47,3181
2013-04-30,48,2371
2013-04-30,49,1795
2013-04-30,50,2295
2013-04-30,51,1543
2013-04-30,54,829
2013-05-01,1,613
2013-05-01,2,2050
2013-05-01,3,3425
2013-05-01,4,1775
2013-05-01,5,1534
2013-05-01,6,2092
2013-05-01,7,1672
2013-05-01,8,2765
2013-05-01,9,2685
2013-05-01,10,1036
2013-05-01,11,2571
2013-05-01,12,1306
2013-05-01,13,1090
2013-05-01,14,1382
2013-05-01,15,1326
2013-05-01,16,1036
2013-05-01,17,1394
2013-05-01,18,1350
2013-05-01,19,1235
2013-05-01,23,1191
2013-05-01,24,2378
2013-05-01,25,867
2013-05-01,26,1133
2013-05-01,27,1770
2013-05-01,28,1398
2013-05-01,30,685
2013-05-01,31,1380
2013-05-01,32,738
2013-05-01,33,1090
2013-05-01,34,2452
2013-05-01,35,593
2013-05-01,37,1544
2013-05-01,38,2456
2013-05-01,39,1503
2013-05-01,40,1035
2013-05-01,41,1136
2013-05-01,43,1209
2013-05-01,44,5053
2013-05-01,45,4394
2013-05-01,46,5031
2013-05-01,47,5150
2013-05-01,48,4636
2013-05-01,49,2777
2013-05-01,50,3692
2013-05-01,51,2156
2013-05-01,54,764
2013-05-02,1,1763
2013-05-02,2,1655
2013-05-02,3,2806
2013-05-02,4,1199
2013-05-02,5,1660
2013-05-02,6,1573
2013-05-02,7,1792
2013-05-02,8,2558
2013-05-02,9,2282
2013-05-02,10,1057
2013-05-02,11,2580
2013-05-02,12,1277
2013-05-02,13,892
2013-05-02,14,1477
2013-05-02,15,1437
2013-05-02,16,1009
2013-05-02,17,1182
2013-05-02,18,1282
2013-05-02,19,1105
2013-05-02,23,1184
2013-05-02,24,2379
2013-05-02,25,732
2013-05-02,26,800
2013-05-02,27,1105
2013-05-02,28,970
2013-05-02,30,714
2013-05-02,31,1192
2013-05-02,32,722
2013-05-02,33,1068
2013-05-02,34,2384
2013-05-02,35,616
2013-05-02,37,1466
2013-05-02,38,1457
2013-05-02,39,1341
2013-05-02,40,1131
2013-05-02,41,765
2013-05-02,43,1214
2013-05-02,44,3504
2013-05-02,45,3039
2013-05-02,46,3033
2013-05-02,47,3196
2013-05-02,48,2538
2013-05-02,49,1772
2013-05-02,50,2318
2013-05-02,51,1645
2013-05-02,54,768
2013-05-03,1,1847
2013-05-03,2,1898
2013-05-03,3,3044
2013-05-03,4,1463
2013-05-03,5,1493
2013-05-03,6,1699
2013-05-03,7,1902
2013-05-03,8,2850
2013-05-03,9,2027
2013-05-03,10,1023
2013-05-03,11,2466
2013-05-03,12,1151
2013-05-03,13,891
2013-05-03,14,1347
2013-05-03,15,1370
2013-05-03,16,952
2013-05-03,17,1171
2013-05-03,18,1260
2013-05-03,19,1032
2013-05-03,23,1172
2013-05-03,24,2527
2013-05-03,25,897
2013-05-03,26,813
2013-05-03,27,1096
2013-05-03,28,852
2013-05-03,30,661
2013-05-03,31,1169
2013-05-03,32,676
2013-05-03,33,1066
2013-05-03,34,2500
2013-05-03,35,557
2013-05-03,37,1364
2013-05-03,38,1698
2013-05-03,39,1274
2013-05-03,40,1059
2013-05-03,41,779
2013-05-03,43,1584
2013-05-03,44,3766
2013-05-03,45,3469
2013-05-03,46,3398
2013-05-03,47,3599
2013-05-03,48,2703
2013-05-03,49,1986
2013-05-03,50,2458
2013-05-03,51,1822
2013-05-03,54,854
2013-05-04,1,1347
2013-05-04,2,2127
2013-05-04,3,3726
2013-05-04,4,1724
2013-05-04,5,1709
2013-05-04,6,2119
2013-05-04,7,1802
2013-05-04,8,3112
2013-05-04,9,2740
2013-05-04,10,1414
2013-05-04,11,3115
2013-05-04,12,1397
2013-05-04,13,1354
2013-05-04,14,1944
2013-05-04,15,1557
2013-05-04,16,1128
2013-05-04,17,1617
2013-05-04,18,1372
2013-05-04,19,1943
2013-05-04,23,1278
2013-05-04,24,2570
2013-05-04,25,1223
2013-05-04,26,1051
2013-05-04,27,1448
2013-05-04,28,1234
2013-05-04,30,772
2013-05-04,31,1586
2013-05-04,32,905
2013-05-04,33,1351
2013-05-04,34,2841
2013-05-04,35,700
2013-05-04,37,1623
2013-05-04,38,2401
2013-05-04,39,1848
2013-05-04,40,1258
2013-05-04,41,995
2013-05-04,43,1404
2013-05-04,44,4962
2013-05-04,45,4599
2013-05-04,46,4921
2013-05-04,47,4725
2013-05-04,48,4247
2013-05-04,49,2668
2013-05-04,50,3733
2013-05-04,51,2103
2013-05-04,54,996
2013-05-05,1,538
2013-05-05,2,1975
2013-05-05,3,3570
2013-05-05,4,1833
2013-05-05,5,1905
2013-05-05,6,2355
2013-05-05,7,1479
2013-05-05,8,2764
2013-05-05,9,2790
2013-05-05,10,1241
2013-05-05,11,3365
2013-05-05,12,1324
2013-05-05,13,1031
2013-05-05,14,1268
2013-05-05,15,1413
2013-05-05,16,1376
2013-05-05,17,1529
2013-05-05,18,1462
2013-05-05,19,1312
2013-05-05,23,1221
2013-05-05,24,2062
2013-05-05,25,689
2013-05-05,26,1204
2013-05-05,27,1722
2013-05-05,28,1690
2013-05-05,30,735
2013-05-05,31,1792
2013-05-05,32,875
2013-05-05,33,1559
2013-05-05,34,2764
2013-05-05,35,649
2013-05-05,37,1342
2013-05-05,38,2378
2013-05-05,39,1835
2013-05-05,40,1384
2013-05-05,41,1369
2013-05-05,43,1488
2013-05-05,44,5021
2013-05-05,45,4539
2013-05-05,46,4897
2013-05-05,47,5092
2013-05-05,48,4547
2013-05-05,49,2765
2013-05-05,50,3547
2013-05-05,51,2157
2013-05-05,54,1359
2013-05-06,1,1834
2013-05-06,2,1788
2013-05-06,3,2853
2013-05-06,4,1404
2013-05-06,5,1541
2013-05-06,6,1722
2013-05-06,7,1759
2013-05-06,8,2644
2013-05-06,9,2242
2013-05-06,10,1166
2013-05-06,11,2470
2013-05-06,12,1232
2013-05-06,13,979
2013-05-06,14,1672
2013-05-06,15,1575
2013-05-06,16,1105
2013-05-06,17,1248
2013-05-06,18,1406
2013-05-06,19,1242
2013-05-06,23,1118
2013-05-06,24,2353
2013-05-06,25,616
2013-05-06,26,814
2013-05-06,27,1151
2013-05-06,28,985
2013-05-06,30,671
2013-05-06,31,1264
2013-05-06,32,724
2013-05-06,33,1157
2013-05-06,34,2398
2013-05-06,35,519
2013-05-06,37,1348
2013-05-06,38,1542
2013-05-06,39,1340
2013-05-06,40,1350
2013-05-06,41,817
2013-05-06,43,1247
2013-05-06,44,3643
2013-05-06,45,3292
2013-05-06,46,3258
2013-05-06,47,3514
2013-05-06,48,2665
2013-05-06,49,1804
2013-05-06,50,2325
2013-05-06,51,1690
2013-05-06,54,896
2013-05-07,1,1792
2013-05-07,2,1639
2013-05-07,3,2747
2013-05-07,4,1314
2013-05-07,5,1436
2013-05-07,6,1498
2013-05-07,7,1679
2013-05-07,8,2577
2013-05-07,9,2186
2013-05-07,10,1163
2013-05-07,11,2413
2013-05-07,12,1206
2013-05-07,13,958
2013-05-07,14,1495
2013-05-07,15,1433
2013-05-07,16,1050
2013-05-07,17,1259
2013-05-07,18,1399
2013-05-07,19,1105
2013-05-07,23,1114
2013-05-07,24,2355
2013-05-07,25,614
2013-05-07,26,686
2013-05-07,27,1071
2013-05-07,28,1048
2013-05-07,30,696
2013-05-07,31,1210
2013-05-07,32,715
2013-05-07,33,1132
2013-05-07,34,2238
2013-05-07,35,556
2013-05-07,37,1407
2013-05-07,38,1336
2013-05-07,39,1403
2013-05-07,40,1280
2013-05-07,41,764
2013-05-07,43,1203
2013-05-07,44,3347
2013-05-07,45,3102
2013-05-07,46,2962
2013-05-07,47,3148
2013-05-07,48,2474
2013-05-07,49,1663
2013-05-07,50,2253
2013-05-07,51,1509
2013-05-07,54,928
2013-05-08,1,1904
2013-05-08,2,1887
2013-05-08,3,2881
2013-05-08,4,1523
2013-05-08,5,1447
2013-05-08,6,1753
2013-05-08,7,1904
2013-05-08,8,2876
2013-05-08,9,1983
2013-05-08,10,1086
2013-05-08,11,2218
2013-05-08,12,1274
2013-05-08,13,895
2013-05-08,14,1426
2013-05-08,15,1407
2013-05-08,16,895
2013-05-08,17,1210
2013-05-08,18,1410
2013-05-08,19,1055
2013-05-08,23,1176
2013-05-08,24,2562
2013-05-08,25,743
2013-05-08,26,687
2013-05-08,27,1114
2013-05-08,28,779
2013-05-08,30,655
2013-05-08,31,995
2013-05-08,32,606
2013-05-08,33,1006
2013-05-08,34,2125
2013-05-08,35,478
2013-05-08,37,1515
2013-05-08,38,1582
2013-05-08,39,1218
2013-05-08,40,1126
2013-05-08,41,812
2013-05-08,43,1111
2013-05-08,44,4172
2013-05-08,45,3292
2013-05-08,46,3136
2013-05-08,47,3420
2013-05-08,48,2516
2013-05-08,49,2006
2013-05-08,50,2397
2013-05-08,51,1799
2013-05-08,54,740
2013-05-09,1,1813
2013-05-09,2,1732
2013-05-09,3,2875
2013-05-09,4,1379
2013-05-09,5,1318
2013-05-09,6,1577
2013-05-09,7,1720
2013-05-09,8,2720
2013-05-09,9,2182
2013-05-09,10,1072
2013-05-09,11,2462
2013-05-09,12,1270
2013-05-09,13,914
2013-05-09,14,1606
2013-05-09,15,1424
2013-05-09,16,879
2013-05-09,17,1235
2013-05-09,18,1372
2013-05-09,19,1027
2013-05-09,23,1108
2013-05-09,24,2322
2013-05-09,25,658
2013-05-09,26,696
2013-05-09,27,1124
2013-05-09,28,826
2013-05-09,30,717
2013-05-09,31,1214
2013-05-09,32,680
2013-05-09,33,996
2013-05-09,34,2249
2013-05-09,35,427
2013-05-09,36,2586
2013-05-09,37,1377
2013-05-09,38,1408
2013-05-09,39,1273
2013-05-09,40,1060
2013-05-09,41,795
2013-05-09,43,1062
2013-05-09,44,3791
2013-05-09,45,2976
2013-05-09,46,2873
2013-05-09,47,3245
2013-05-09,48,2474
2013-05-09,49,1812
2013-05-09,50,2342
2013-05-09,51,1599
2013-05-09,54,758
2013-05-10,1,1959
2013-05-10,2,1831
2013-05-10,3,3343
2013-05-10,4,1528
2013-05-10,5,1538
2013-05-10,6,1682
2013-05-10,7,1925
2013-05-10,8,3025
2013-05-10,9,1916
2013-05-10,10,933
2013-05-10,11,2303
2013-05-10,12,1199
2013-05-10,13,934
2013-05-10,14,1472
2013-05-10,15,1360
2013-05-10,16,935
2013-05-10,17,1031
2013-05-10,18,1354
2013-05-10,19,1035
2013-05-10,23,1212
2013-05-10,24,2757
2013-05-10,25,761
2013-05-10,26,767
2013-05-10,27,1067
2013-05-10,28,826
2013-05-10,30,682
2013-05-10,31,1224
2013-05-10,32,682
2013-05-10,33,946
2013-05-10,34,2549
2013-05-10,35,471
2013-05-10,36,1744
2013-05-10,37,1665
2013-05-10,38,1688
2013-05-10,39,1268
2013-05-10,40,1031
2013-05-10,41,853
2013-05-10,43,1453
2013-05-10,44,4316
2013-05-10,45,3652
2013-05-10,46,3471
2013-05-10,47,3574
2013-05-10,48,2617
2013-05-10,49,2229
2013-05-10,50,2699
2013-05-10,51,1955
2013-05-10,54,820
2013-05-11,1,1488
2013-05-11,2,2308
2013-05-11,3,4326
2013-05-11,4,2086
2013-05-11,5,2158
2013-05-11,6,2547
2013-05-11,7,2105
2013-05-11,8,3504
2013-05-11,9,2814
2013-05-11,10,1595
2013-05-11,11,3025
2013-05-11,12,1425
2013-05-11,13,1424
2013-05-11,14,2127
2013-05-11,15,1658
2013-05-11,16,1167
2013-05-11,17,1562
2013-05-11,18,1452
2013-05-11,19,2095
2013-05-11,23,1498
2013-05-11,24,3075
2013-05-11,25,992
2013-05-11,26,1275
2013-05-11,27,1730
2013-05-11,28,1338
2013-05-11,30,906
2013-05-11,31,1845
2013-05-11,32,918
2013-05-11,33,1452
2013-05-11,34,3388
2013-05-11,35,609
2013-05-11,36,2015
2013-05-11,37,1947
2013-05-11,38,2570
2013-05-11,39,2016
2013-05-11,40,1366
2013-05-11,41,1386
2013-05-11,43,1426
2013-05-11,44,6328
2013-05-11,45,5103
2013-05-11,46,5697
2013-05-11,47,5585
2013-05-11,48,4686
2013-05-11,49,3404
2013-05-11,50,4139
2013-05-11,51,2750
2013-05-11,54,1174
2013-05-12,1,549
2013-05-12,2,1933
2013-05-12,3,3149
2013-05-12,4,1778
2013-05-12,5,1809
2013-05-12,6,2310
2013-05-12,7,1563
2013-05-12,8,2376
2013-05-12,9,2337
2013-05-12,10,1088
2013-05-12,11,3015
2013-05-12,12,1340
2013-05-12,13,1108
2013-05-12,14,1162
2013-05-12,15,1301
2013-05-12,16,1289
2013-05-12,17,1428
2013-05-12,18,1161
2013-05-12,19,1212
2013-05-12,23,1306
2013-05-12,24,1886
2013-05-12,25,664
2013-05-12,26,1174
2013-05-12,27,1719
2013-05-12,28,1431
2013-05-12,30,734
2013-05-12,31,1814
2013-05-12,32,890
2013-05-12,33,1402
2013-05-12,34,2376
2013-05-12,35,596
2013-05-12,36,2388
2013-05-12,37,1298
2013-05-12,38,2576
2013-05-12,39,1604
2013-05-12,40,1163
2013-05-12,41,1324
2013-05-12,43,1292
2013-05-12,44,4159
2013-05-12,45,4044
2013-05-12,46,4491
2013-05-12,47,4282
2013-05-12,48,4185
2013-05-12,49,2441
2013-05-12,50,3316
2013-05-12,51,1977
2013-05-12,54,1350
2013-05-13,1,1784
2013-05-13,2,1724
2013-05-13,3,2820
2013-05-13,4,1411
2013-05-13,5,1469
2013-05-13,6,1738
2013-05-13,7,1770
2013-05-13,8,2593
2013-05-13,9,2107
2013-05-13,10,1153
2013-05-13,11,2308
2013-05-13,12,1271
2013-05-13,13,933
2013-05-13,14,1597
2013-05-13,15,1501
2013-05-13,16,1067
2013-05-13,17,1426
2013-05-13,18,1473
2013-05-13,19,1113
2013-05-13,23,1133
2013-05-13,24,2334
2013-05-13,25,520
2013-05-13,26,709
2013-05-13,27,1139
2013-05-13,28,924
2013-05-13,30,663
2013-05-13,31,1297
2013-05-13,32,667
2013-05-13,33,1165
2013-05-13,34,2402
2013-05-13,35,510
2013-05-13,36,1365
2013-05-13,37,1363
2013-05-13,38,1558
2013-05-13,39,1390
2013-05-13,40,1323
2013-05-13,41,778
2013-05-13,43,1278
2013-05-13,44,3600
2013-05-13,45,3164
2013-05-13,46,3031
2013-05-13,47,3233
2013-05-13,48,2350
2013-05-13,49,1711
2013-05-13,50,2281
2013-05-13,51,1579
2013-05-13,54,900
2013-05-14,1,1747
2013-05-14,2,1721
2013-05-14,3,2746
2013-05-14,4,1331
2013-05-14,5,1406
2013-05-14,6,1526
2013-05-14,7,1689
2013-05-14,8,2521
2013-05-14,9,2083
2013-05-14,10,1137
2013-05-14,11,2225
2013-05-14,12,1196
2013-05-14,13,931
2013-05-14,14,1452
2013-05-14,15,1450
2013-05-14,16,969
2013-05-14,17,1263
2013-05-14,18,1453
2013-05-14,19,994
2013-05-14,23,1127
2013-05-14,24,2327
2013-05-14,25,491
2013-05-14,26,660
2013-05-14,27,1043
2013-05-14,28,981
2013-05-14,30,668
2013-05-14,31,1178
2013-05-14,32,633
2013-05-14,33,1171
2013-05-14,34,2226
2013-05-14,35,501
2013-05-14,36,1254
2013-05-14,37,1298
2013-05-14,38,1323
2013-05-14,39,1364
2013-05-14,40,1148
2013-05-14,41,777
2013-05-14,43,1122
2013-05-14,44,3421
2013-05-14,45,2894
2013-05-14,46,2715
2013-05-14,47,2986
2013-05-14,48,2099
2013-05-14,49,1549
2013-05-14,50,2303
2013-05-14,51,1611
2013-05-14,54,879
2013-05-15,1,1887
2013-05-15,2,1820
2013-05-15,3,2896
2013-05-15,4,1571
2013-05-15,5,1447
2013-05-15,6,1708
2013-05-15,7,1871
2013-05-15,8,2807
2013-05-15,9,2000
2013-05-15,10,986
2013-05-15,11,2139
2013-05-15,12,1162
2013-05-15,13,887
2013-05-15,14,1379
2013-05-15,15,1323
2013-05-15,16,899
2013-05-15,17,1244
2013-05-15,18,1377
2013-05-15,19,1044
2013-05-15,23,1156
2013-05-15,24,2608
2013-05-15,25,706
2013-05-15,26,775
2013-05-15,27,1187
2013-05-15,28,878
2013-05-15,30,630
2013-05-15,31,1012
2013-05-15,32,649
2013-05-15,33,1023
2013-05-15,34,2096
2013-05-15,35,480
2013-05-15,36,1073
2013-05-15,37,1498
2013-05-15,38,1569
2013-05-15,39,1288
2013-05-15,40,1104
2013-05-15,41,738
2013-05-15,43,1099
2013-05-15,44,4105
2013-05-15,45,3165
2013-05-15,46,2974
2013-05-15,47,3269
2013-05-15,48,2417
2013-05-15,49,1806
2013-05-15,50,2175
2013-05-15,51,1735
2013-05-15,54,739
2013-05-16,1,1781
2013-05-16,2,1736
2013-05-16,3,2744
2013-05-16,4,1306
2013-05-16,5,1321
2013-05-16,6,1576
2013-05-16,7,1737
2013-05-16,8,2564
2013-05-16,9,2117
2013-05-16,10,1040
2013-05-16,11,2352
2013-05-16,12,1211
2013-05-16,13,856
2013-05-16,14,1375
2013-05-16,15,1402
2013-05-16,16,828
2013-05-16,17,1195
2013-05-16,18,1424
2013-05-16,19,1043
2013-05-16,23,1107
2013-05-16,24,2246
2013-05-16,25,569
2013-05-16,26,746
2013-05-16,27,1020
2013-05-16,28,925
2013-05-16,30,721
2013-05-16,31,1102
2013-05-16,32,723
2013-05-16,33,1004
2013-05-16,34,2165
2013-05-16,35,520
2013-05-16,36,1137
2013-05-16,37,1447
2013-05-16,38,1359
2013-05-16,39,1255
2013-05-16,40,1040
2013-05-16,41,695
2013-05-16,43,1112
2013-05-16,44,3648
2013-05-16,45,2903
2013-05-16,46,2702
2013-05-16,47,3103
2013-05-16,48,2329
2013-05-16,49,1714
2013-05-16,50,2112
2013-05-16,51,1562
2013-05-16,54,713
2013-05-17,1,1883
2013-05-17,2,1704
2013-05-17,3,2974
2013-05-17,4,1423
2013-05-17,5,1442
2013-05-17,6,1600
2013-05-17,7,1862
2013-05-17,8,2812
2013-05-17,9,1850
2013-05-17,10,949
2013-05-17,11,2234
2013-05-17,12,1117
2013-05-17,13,908
2013-05-17,14,1345
2013-05-17,15,1466
2013-05-17,16,821
2013-05-17,17,1128
2013-05-17,18,1231
2013-05-17,19,1046
2013-05-17,23,1133
2013-05-17,24,2540
2013-05-17,25,779
2013-05-17,26,833
2013-05-17,27,1195
2013-05-17,28,837
2013-05-17,30,708
2013-05-17,31,1060
2013-05-17,32,692
2013-05-17,33,948
2013-05-17,34,2435
2013-05-17,35,492
2013-05-17,36,1051
2013-05-17,37,1555
2013-05-17,38,1519
2013-05-17,39,1242
2013-05-17,40,1001
2013-05-17,41,772
2013-05-17,43,1341
2013-05-17,44,3832
2013-05-17,45,3272
2013-05-17,46,3125
2013-05-17,47,3277
2013-05-17,48,2501
2013-05-17,49,1964
2013-05-17,50,2317
2013-05-17,51,1742
2013-05-17,54,747
2013-05-18,1,1299
2013-05-18,2,2005
2013-05-18,3,3605
2013-05-18,4,1708
2013-05-18,5,1591
2013-05-18,6,2169
2013-05-18,7,1799
2013-05-18,8,2948
2013-05-18,9,2509
2013-05-18,10,1258
2013-05-18,11,2619
2013-05-18,12,1353
2013-05-18,13,1327
2013-05-18,14,1948
2013-05-18,15,1489
2013-05-18,16,1148
2013-05-18,17,1642
2013-05-18,18,1421
2013-05-18,19,1817
2013-05-18,23,1153
2013-05-18,24,2713
2013-05-18,25,1010
2013-05-18,26,967
2013-05-18,27,1527
2013-05-18,28,1176
2013-05-18,30,706
2013-05-18,31,1333
2013-05-18,32,790
2013-05-18,33,1196
2013-05-18,34,2777
2013-05-18,35,573
2013-05-18,36,1477
2013-05-18,37,1516
2013-05-18,38,2179
2013-05-18,39,1737
2013-05-18,40,1160
2013-05-18,41,1013
2013-05-18,43,1260
2013-05-18,44,5106
2013-05-18,45,4152
2013-05-18,46,4303
2013-05-18,47,4402
2013-05-18,48,3537
2013-05-18,49,2311
2013-05-18,50,3263
2013-05-18,51,2001
2013-05-18,54,980
2013-05-19,1,497
2013-05-19,2,1947
2013-05-19,3,3436
2013-05-19,4,1785
2013-05-19,5,1537
2013-05-19,6,2155
2013-05-19,7,1572
2013-05-19,8,2666
2013-05-19,9,2525
2013-05-19,10,1036
2013-05-19,11,2696
2013-05-19,12,1276
2013-05-19,13,896
2013-05-19,14,1190
2013-05-19,15,1219
2013-05-19,16,1272
2013-05-19,17,1447
2013-05-19,18,1409
2013-05-19,19,1116
2013-05-19,23,1143
2013-05-19,24,1966
2013-05-19,25,587
2013-05-19,26,1058
2013-05-19,27,1703
2013-05-19,28,1620
2013-05-19,30,703
2013-05-19,31,1704
2013-05-19,32,850
2013-05-19,33,1289
2013-05-19,34,2427
2013-05-19,35,634
2013-05-19,36,1651
2013-05-19,37,1214
2013-05-19,38,2358
2013-05-19,39,1663
2013-05-19,40,1198
2013-05-19,41,1142
2013-05-19,43,1253
2013-05-19,44,4684
2013-05-19,45,4251
2013-05-19,46,4381
2013-05-19,47,4570
2013-05-19,48,4138
2013-05-19,49,2503
2013-05-19,50,3324
2013-05-19,51,2023
2013-05-19,54,1317
2013-05-20,1,1732
2013-05-20,2,1768
2013-05-20,3,2806
2013-05-20,4,1459
2013-05-20,5,1485
2013-05-20,6,1668
2013-05-20,7,1762
2013-05-20,8,2562
2013-05-20,9,2055
2013-05-20,10,1199
2013-05-20,11,2244
2013-05-20,12,1240
2013-05-20,13,877
2013-05-20,14,1542
2013-05-20,15,1588
2013-05-20,16,956
2013-05-20,17,1289
2013-05-20,18,1396
2013-05-20,19,1170
2013-05-20,23,1098
2013-05-20,24,2414
2013-05-20,25,584
2013-05-20,26,680
2013-05-20,27,1038
2013-05-20,28,928
2013-05-20,30,680
2013-05-20,31,1199
2013-05-20,32,714
2013-05-20,33,1161
2013-05-20,34,2254
2013-05-20,35,526
2013-05-20,36,1046
2013-05-20,37,1356
2013-05-20,38,1504
2013-05-20,39,1251
2013-05-20,40,1299
2013-05-20,41,756
2013-05-20,43,1232
2013-05-20,44,3695
2013-05-20,45,3211
2013-05-20,46,3131
2013-05-20,47,3261
2013-05-20,48,2457
2013-05-20,49,1685
2013-05-20,50,2310
2013-05-20,51,1506
2013-05-20,54,839
2013-05-21,1,1692
2013-05-21,2,1753
2013-05-21,3,2640
2013-05-21,4,1275
2013-05-21,5,1298
2013-05-21,6,1438
2013-05-21,7,1711
2013-05-21,8,2552
2013-05-21,9,2039
2013-05-21,10,992
2013-05-21,11,2055
2013-05-21,12,1186
2013-05-21,13,900
2013-05-21,14,1425
2013-05-21,15,1427
2013-05-21,16,955
2013-05-21,17,1206
2013-05-21,18,1419
2013-05-21,19,1078
2013-05-21,23,1048
2013-05-21,24,2332
2013-05-21,25,560
2013-05-21,26,652
2013-05-21,27,995
2013-05-21,28,1028
2013-05-21,30,730
2013-05-21,31,1186
2013-05-21,32,669
2013-05-21,33,1133
2013-05-21,34,2082
2013-05-21,35,504
2013-05-21,36,1081
2013-05-21,37,1424
2013-05-21,38,1482
2013-05-21,39,1280
2013-05-21,40,1227
2013-05-21,41,758
2013-05-21,43,1158
2013-05-21,44,3507
2013-05-21,45,2922
2013-05-21,46,2655
2013-05-21,47,2950
2013-05-21,48,2167
2013-05-21,49,1588
2013-05-21,50,2153
2013-05-21,51,1547
2013-05-21,54,742
2013-05-22,1,1865
2013-05-22,2,1856
2013-05-22,3,2844
2013-05-22,4,1358
2013-05-22,5,1374
2013-05-22,6,1618
2013-05-22,7,1815
2013-05-22,8,2660
2013-05-22,9,1763
2013-05-22,10,946
2013-05-22,11,2115
2013-05-22,12,1220
2013-05-22,13,879
2013-05-22,14,1435
2013-05-22,15,1431
2013-05-22,16,794
2013-05-22,17,1139
2013-05-22,18,1309
2013-05-22,19,1155
2013-05-22,23,1167
2013-05-22,24,2546
2013-05-22,25,652
2013-05-22,26,700
2013-05-22,27,1133
2013-05-22,28,828
2013-05-22,30,630
2013-05-22,31,998
2013-05-22,32,581
2013-05-22,33,946
2013-05-22,34,1963
2013-05-22,35,409
2013-05-22,36,861
2013-05-22,37,1546
2013-05-22,38,1547
2013-05-22,39,1176
2013-05-22,40,998
2013-05-22,41,754
2013-05-22,43,1045
2013-05-22,44,3969
2013-05-22,45,3142
2013-05-22,46,2917
2013-05-22,47,3183
2013-05-22,48,2241
2013-05-22,49,1744
2013-05-22,50,2228
2013-05-22,51,1667
2013-05-22,54,616
2013-05-23,1,1753
2013-05-23,2,1691
2013-05-23,3,2666
2013-05-23,4,1380
2013-05-23,5,1352
2013-05-23,6,1600
2013-05-23,7,1792
2013-05-23,8,2593
2013-05-23,9,1981
2013-05-23,10,960
2013-05-23,11,2162
2013-05-23,12,1337
2013-05-23,13,820
2013-05-23,14,1428
2013-05-23,15,1365
2013-05-23,16,817
2013-05-23,17,1098
2013-05-23,18,1361
2013-05-23,19,1002
2013-05-23,23,1141
2013-05-23,24,2201
2013-05-23,25,806
2013-05-23,26,638
2013-05-23,27,861
2013-05-23,28,797
2013-05-23,30,671
2013-05-23,31,1088
2013-05-23,32,570
2013-05-23,33,931
2013-05-23,34,2297
2013-05-23,35,508
2013-05-23,36,1005
2013-05-23,37,1459
2013-05-23,38,1415
2013-05-23,39,1304
2013-05-23,40,977
2013-05-23,41,678
2013-05-23,43,1089
2013-05-23,44,3675
2013-05-23,45,3032
2013-05-23,46,2825
